url,american_bollworm_count,pink_bollworm_count,total_bollworm_count,risk_level
s3://wadhwaniai-agri-opendata/images/ad/d6555720f0dd17dd87e14f9b.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/d655a164a50a20ea6b9044b0.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d65b56713d8f96a197b7312b.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d66133f1987e5436e31082bb.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d66c0396c235e43373ef8fcd.jpg,0,24,24,High
s3://wadhwaniai-agri-opendata/images/ad/d66f34be9255082529eba3f9.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/d6701446c77234512fd9073b.jpg,0,16,16,High
s3://wadhwaniai-agri-opendata/images/ad/d67488371e5774c6562f0ece.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/d685cbfc7e14916582924301.jpg,0,54,54,High
s3://wadhwaniai-agri-opendata/images/ad/d68874cdee65e0038a26c216.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/d68dc9e8751efd0e1a848518.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/d6925238abed3e3a0141afcb.jpg,0,20,20,High
s3://wadhwaniai-agri-opendata/images/ad/d69b756c83dce5d265c8019c.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d69bcc1ef570a05e2b857ed5.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/d69ce33df90c25f6061b9e92.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d6acec235091359e904c13f6.jpg,0,54,54,High
s3://wadhwaniai-agri-opendata/images/ad/d6b57222d683ce7176aa0211.jpg,0,110,110,High
s3://wadhwaniai-agri-opendata/images/ad/d6b5d5242cf431f1ed5405d0.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/d6c0bb4f9ed878cbf6539f86.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/d6c1ecfff7a4cdc33d5ac573.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/d6c7625fae74cb9b08ca33f1.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/d6cd1a4a625add3ee5c0c8fe.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/d6d277f8c2cd6cbf896f97f9.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d6d55a3ce41c61e0813155d5.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d6df4d016c5eec71de00088d.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d6e3d4698ea485127307e96e.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d6e63917d9cf1eea865d96ed.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/d6f1cf4ec733f3714a2e07bc.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/d6f3ff8075fb1249826cb7c7.jpg,0,36,36,High
s3://wadhwaniai-agri-opendata/images/ad/d6f4866dde005c629b27dd68.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/d6fe67ae24d28e9acdce90a0.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d7020a9e6b9bbe6eeee4df23.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/d70912f0e6349854d4441900.jpg,0,32,32,High
s3://wadhwaniai-agri-opendata/images/ad/d70ec0330492239e56f997cf.jpg,0,16,16,High
s3://wadhwaniai-agri-opendata/images/ad/d719301da7af0c860302a6c4.jpg,0,14,14,High
s3://wadhwaniai-agri-opendata/images/ad/d72d8df9f02c3f3631dc4df6.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d72fb8eee579d5d5ca3d99d0.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/d7335d0f82d232ac88569c1a.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d73c1a89231608b249cd91a4.jpg,0,47,47,High
s3://wadhwaniai-agri-opendata/images/ad/d740a37774dba70cdc829003.jpg,0,10,10,High
s3://wadhwaniai-agri-opendata/images/ad/d74594bb4e34d64bb985df42.jpg,0,150,150,High
s3://wadhwaniai-agri-opendata/images/ad/d7532f412f5b1ba5f2faa49b.jpg,2,59,61,High
s3://wadhwaniai-agri-opendata/images/ad/d75e5a48376c15e6c16de9aa.jpg,0,32,32,High
s3://wadhwaniai-agri-opendata/images/ad/d765681b84c4ec636075b045.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/d772da6afd4b31499911d96b.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/d77d4ece74628ecc0c363875.jpg,0,23,23,High
s3://wadhwaniai-agri-opendata/images/ad/d78942776f657747005dc73a.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d78bf7bd21c33fee7bb2b535.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/d790ee737709c9597f6e7bab.jpg,0,136,136,High
s3://wadhwaniai-agri-opendata/images/ad/d797ef62a3a9f2d4f340efff.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d79f9f0d93aa57a35328bc9f.jpg,0,11,11,High
s3://wadhwaniai-agri-opendata/images/ad/d79fc41510f7c7d017099806.jpg,0,16,16,High
s3://wadhwaniai-agri-opendata/images/ad/d7a6bf6093d4643c122cc768.jpg,0,15,15,High
s3://wadhwaniai-agri-opendata/images/ad/d7a8e8a0367ecf4421a47bfd.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d7b2b2c11ee9179b4baad834.jpg,0,43,43,High
s3://wadhwaniai-agri-opendata/images/ad/d7c25e6023861727e26d034b.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d7c2e18544552421b8ac85c0.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d7c90a1957e622d97842a63e.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d7c9d5f394858a9dc9af3c2c.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/d7ccb3eb8f548bc331aacb05.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/d7cd7e4a77595c1d11ff7f0d.jpg,0,98,98,High
s3://wadhwaniai-agri-opendata/images/ad/d7d53e4650c25ee5369903fe.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/d7e893896e49620a956e9695.jpg,0,27,27,High
s3://wadhwaniai-agri-opendata/images/ad/d7f008038beedef203f03843.jpg,0,9,9,High
s3://wadhwaniai-agri-opendata/images/ad/d804aa3772508979e29b7d5a.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d805bf7d8b519d3ef5183030.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/d80ab481a96076bca5343301.jpg,0,21,21,High
s3://wadhwaniai-agri-opendata/images/ad/d80d8b1f34c5b50182077f30.jpg,0,35,35,High
s3://wadhwaniai-agri-opendata/images/ad/d810186c242d796aaa31a6ca.jpg,1,59,60,High
s3://wadhwaniai-agri-opendata/images/ad/d814d6a5f7df78f8287afad9.jpg,0,10,10,High
s3://wadhwaniai-agri-opendata/images/ad/d81cccd538eda44b2bbe2db7.jpg,1,1,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d81ea4084802b638b22dd5c0.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d81f3a196ef29921cc580e1a.jpg,61,0,61,High
s3://wadhwaniai-agri-opendata/images/ad/d8200a46b8f136a269783aca.jpg,0,49,49,High
s3://wadhwaniai-agri-opendata/images/ad/d82f920407f4568a0c05789a.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/d830b9c23a7112d55921c2cf.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d831a2512138775886f73a6a.jpg,0,43,43,High
s3://wadhwaniai-agri-opendata/images/ad/d8350a7acbd8a1554031e1e5.jpg,0,43,43,High
s3://wadhwaniai-agri-opendata/images/ad/d8378dca8bb64374b8777896.jpg,0,27,27,High
s3://wadhwaniai-agri-opendata/images/ad/d837ae397db0a544fa7fd2a2.jpg,1,3,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/d83ccbba8ce4f9f9716bb28c.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/d858471c2b47cab791583ae2.jpg,0,29,29,High
s3://wadhwaniai-agri-opendata/images/ad/d85be4da9e5f34e3bff4190a.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d866c635329497fc49e4feb6.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d87dc56fe2cfefd983070393.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/d886fac372a727df997548d6.jpg,0,22,22,High
s3://wadhwaniai-agri-opendata/images/ad/d8880f31d51afe4d6a39f001.jpg,0,16,16,High
s3://wadhwaniai-agri-opendata/images/ad/d890bad4f81e15ac5d2fdb35.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/d89e7138726e1e2a1ff7456e.jpg,0,38,38,High
s3://wadhwaniai-agri-opendata/images/ad/d89fc7bae2c1c5276f62e2c0.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d8a03f7b6f69f6aebe941208.jpg,1,20,21,High
s3://wadhwaniai-agri-opendata/images/ad/d8a15644d8cac3399b965d99.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/d8a3eaa52ee0ac687fee86a0.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/d8aa89bbaf449a7b374dd1c8.jpg,0,31,31,High
s3://wadhwaniai-agri-opendata/images/ad/d8ab1283af55a12b0ff4ef1b.jpg,0,25,25,High
s3://wadhwaniai-agri-opendata/images/ad/d8b4ce7a8bf851515f5ae197.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d8b8ca418aadb6a1487d5e3e.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d8bb74c8346461127078ea39.jpg,0,57,57,High
s3://wadhwaniai-agri-opendata/images/ad/d8c4685d125679484ecc4f7d.jpg,0,10,10,High
s3://wadhwaniai-agri-opendata/images/ad/d8d2a5a1e4f10db72e988b01.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/d8d3e9ae27ff9120c28c1290.jpg,0,12,12,High
s3://wadhwaniai-agri-opendata/images/ad/d8d6d8401777677af88bf3e4.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/d8da3914d4304a9d5aaa418e.jpg,0,40,40,High
s3://wadhwaniai-agri-opendata/images/ad/d8e03d5f8a13d801b31b2374.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/d8ebdf97afc552c9f0555ec2.jpg,0,80,80,High
s3://wadhwaniai-agri-opendata/images/ad/d8ecbf3033e908af0eec9dab.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d8ed9902cf706c13f86c1c60.jpg,1,5,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/d8f350563916e37375859417.jpg,0,21,21,High
s3://wadhwaniai-agri-opendata/images/ad/d8f3612556934b784d8f5659.jpg,0,136,136,High
s3://wadhwaniai-agri-opendata/images/ad/d8f6b97bb2e524a5279d0d74.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d8f92354499522092015eb9f.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/d90141dbedca03554d11cc6d.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/d908158beee36b2f0da81914.jpg,0,15,15,High
s3://wadhwaniai-agri-opendata/images/ad/d918df3bcbe9ea5d2b28d2d3.jpg,0,87,87,High
s3://wadhwaniai-agri-opendata/images/ad/d91f5c103f2b3fae430787e4.jpg,0,18,18,High
s3://wadhwaniai-agri-opendata/images/ad/d92b3b9ab8cf286490a99021.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/d92f491ec65d645b6ebbafdf.jpg,0,40,40,High
s3://wadhwaniai-agri-opendata/images/ad/d93012548f9182e762b6871f.jpg,1,13,14,High
s3://wadhwaniai-agri-opendata/images/ad/d932b3993bcde96f2cd11366.jpg,0,19,19,High
s3://wadhwaniai-agri-opendata/images/ad/d9425ede610ae4d3cad5a501.jpg,4,0,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/d9463096267afa2a3c9566db.jpg,0,104,104,High
s3://wadhwaniai-agri-opendata/images/ad/d94ec3c84943333d13602452.jpg,0,34,34,High
s3://wadhwaniai-agri-opendata/images/ad/d95a9cb0863dcf3f5d555baf.jpg,0,18,18,High
s3://wadhwaniai-agri-opendata/images/ad/d95e69347f3bc09e4ca89f60.jpg,0,63,63,High
s3://wadhwaniai-agri-opendata/images/ad/d95f985e810ebaad4e3c6fc1.jpg,0,39,39,High
s3://wadhwaniai-agri-opendata/images/ad/d9657652085096c38a76d647.jpg,0,24,24,High
s3://wadhwaniai-agri-opendata/images/ad/d96f641550332a6bbcd0f871.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d96fd4969c023b9973b340b1.jpg,0,161,161,High
s3://wadhwaniai-agri-opendata/images/ad/d9717e1a7875bd9894216c7f.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/d9771e9996f5f2cee10b5f48.jpg,0,25,25,High
s3://wadhwaniai-agri-opendata/images/ad/d979977d7e9bc9781076c716.jpg,0,64,64,High
s3://wadhwaniai-agri-opendata/images/ad/d97bc6954ccc1dc11d16de4f.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d97c1be39d93551d7a52e315.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/d983b94a83997bc67d94ad9b.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/d98947aa132897ec4be3f13c.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/d990a06c9b08d47d89382a55.jpg,4,0,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/d994301376ea63022f15a5cd.jpg,0,11,11,High
s3://wadhwaniai-agri-opendata/images/ad/d996507b869b4893e1fc6f20.jpg,0,55,55,High
s3://wadhwaniai-agri-opendata/images/ad/d9a4868af26df4a5be3082ee.jpg,17,1,18,High
s3://wadhwaniai-agri-opendata/images/ad/d9aec72bd1082d897abd2060.jpg,0,22,22,High
s3://wadhwaniai-agri-opendata/images/ad/d9b1a8f3e188b13af1b84b18.jpg,3,0,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d9bd686f19865d038ca989aa.jpg,0,18,18,High
s3://wadhwaniai-agri-opendata/images/ad/d9be095c30bec89fb82ddbed.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/d9be81b24d215482e09ed54e.jpg,0,136,136,High
s3://wadhwaniai-agri-opendata/images/ad/d9cb5b81d954975df3353561.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d9cfe943222a5cf0c8987409.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/d9dcc815480efd44b65d23b6.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/d9dccf82c8aa256c1524ab50.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/d9e17efb28a23642631f9c58.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/d9e5aa8924cf8d01a09e5794.jpg,0,413,413,High
s3://wadhwaniai-agri-opendata/images/ad/d9e5bbbb9d6b92c386810a15.jpg,0,260,260,High
s3://wadhwaniai-agri-opendata/images/ad/d9e5d3d5b79597a959f04a31.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/d9e6608ae6b880f5f0bd07a8.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/d9ebb5f1dc58ef1cc3bfc8c3.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/d9f0a224a02e5845ffe28c74.jpg,0,132,132,High
s3://wadhwaniai-agri-opendata/images/ad/da01d4de6e2e873470b86fe3.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/da0a45403591bc80fb6766a6.jpg,0,256,256,High
s3://wadhwaniai-agri-opendata/images/ad/da0d11dcdb2c8fc49c78f204.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/da0fe55d39798acb9edf9e5d.jpg,0,55,55,High
s3://wadhwaniai-agri-opendata/images/ad/da10026b8294625d3563b1ab.jpg,1,19,20,High
s3://wadhwaniai-agri-opendata/images/ad/da19809ff9092ff5bdc70bea.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/da2376817a22fda81ab6956b.jpg,0,40,40,High
s3://wadhwaniai-agri-opendata/images/ad/da2a145875742013b5089964.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/da3b5d52c53b203133245dd0.jpg,1,14,15,High
s3://wadhwaniai-agri-opendata/images/ad/da3d317217d6ca0fc003a40d.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/da40ce1fcb0a2d0025a84c12.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/da4c7328301716d4331999e2.jpg,1,6,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/da504132d20e77919e5b132a.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/da56cc60c683dbe177bdfe24.jpg,0,35,35,High
s3://wadhwaniai-agri-opendata/images/ad/da60fbfa29f409a994a0bcbd.jpg,0,262,262,High
s3://wadhwaniai-agri-opendata/images/ad/da612578d2a08e75f6ba3365.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/da62975262084461660d2889.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/da630460cf1c07260532422e.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/da64e483291bf535cbbf7f00.jpg,0,18,18,High
s3://wadhwaniai-agri-opendata/images/ad/da6e9d1242eb431f94200720.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/da73e9b16edb365bab7854fa.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/da80b194d22c2420fbf9ad07.jpg,0,12,12,High
s3://wadhwaniai-agri-opendata/images/ad/da88f0c01424feee961d86da.jpg,0,23,23,High
s3://wadhwaniai-agri-opendata/images/ad/da95880c6c6750d180c8ac27.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/daa01ae1508fa98d6e02e32a.jpg,0,28,28,High
s3://wadhwaniai-agri-opendata/images/ad/daa25303ba4669d595fcb6ec.jpg,7,0,7,High
s3://wadhwaniai-agri-opendata/images/ad/daa4075f5e1bc7174af2e9e9.jpg,0,16,16,High
s3://wadhwaniai-agri-opendata/images/ad/daaabe6250468579d688a6fe.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/dab36a590081a49db22a12d1.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/dabd321251cc461455e0cb99.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/dac2f243f32ddfba7e8bf0f9.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/dad1f188c3c26731268dcfe7.jpg,0,12,12,High
s3://wadhwaniai-agri-opendata/images/ad/dadabe9466a601aaf600b8a5.jpg,2,0,2,Medium
s3://wadhwaniai-agri-opendata/images/ad/dadfda0a0dd343ea7d5a0126.jpg,0,109,109,High
s3://wadhwaniai-agri-opendata/images/ad/dae8b59fc229464247e32b21.jpg,0,84,84,High
s3://wadhwaniai-agri-opendata/images/ad/dae995d1b92bb6655e92027d.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/daea4bcf3101406ca95c7945.jpg,0,27,27,High
s3://wadhwaniai-agri-opendata/images/ad/db06254923aa213d6030bfc5.jpg,0,186,186,High
s3://wadhwaniai-agri-opendata/images/ad/db08ceab01833c1716d3ba0e.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/db0c68e4583f0318792b5110.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/db1ce3f56630f934d7843dfb.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/db1d66674b0a2d68003ddd79.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/db21ce095b169147f3f1a5c4.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/db23874c385d1a64eecec46c.jpg,0,27,27,High
s3://wadhwaniai-agri-opendata/images/ad/db2d0d6de1229e9bea55b743.jpg,0,28,28,High
s3://wadhwaniai-agri-opendata/images/ad/db30810eed4276f323f786e6.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/db3ab2b9aadedc2a6d7ca4c9.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/db448ecdbd032dc4dacdeca0.jpg,0,16,16,High
s3://wadhwaniai-agri-opendata/images/ad/db4f8e0ce7ade4e538bed841.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/db612fa820bbec0b40786cb6.jpg,0,26,26,High
s3://wadhwaniai-agri-opendata/images/ad/db64b67c7c8b5cd10ac23293.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/db64d26c7c73d158db4d1bc5.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/db6c767531be386c241d396d.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/db72b0e7ec14e0fc48352f55.jpg,0,117,117,High
s3://wadhwaniai-agri-opendata/images/ad/db75167eaafe96ace88fa366.jpg,0,289,289,High
s3://wadhwaniai-agri-opendata/images/ad/db8485903d1c195fb72c8367.jpg,0,20,20,High
s3://wadhwaniai-agri-opendata/images/ad/db8a11ca37f5f899fd07f851.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/db8aad4e5b13aa9bd2a69e45.jpg,0,129,129,High
s3://wadhwaniai-agri-opendata/images/ad/dba2b6723c1a5812ab07b892.jpg,0,16,16,High
s3://wadhwaniai-agri-opendata/images/ad/dbaa86d7477f135abe4c7fb6.jpg,0,9,9,High
s3://wadhwaniai-agri-opendata/images/ad/dbadf17b72c23ee20b375074.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/dbb693c661881858db2e5c39.jpg,0,28,28,High
s3://wadhwaniai-agri-opendata/images/ad/dbb7186cfe54fee05846952e.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/dbbede531d7c7bb9d5ff9d8b.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/dbc6d346bb9b8780ecbc8148.jpg,2,0,2,Medium
s3://wadhwaniai-agri-opendata/images/ad/dbc8390cc7bbc159f1b6050c.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/dbcffd3e7b322cd09a15aff8.jpg,4,1,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/dbd0f0181455b26c83fe3514.jpg,0,38,38,High
s3://wadhwaniai-agri-opendata/images/ad/dbd4e0e06856af027e5aeff0.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/dbd8aaaad5c3386dab298086.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/dbe6dcfb2270df7a2da4cfc2.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/dbe8a9a752f0f49cf5bb0a43.jpg,0,14,14,High
s3://wadhwaniai-agri-opendata/images/ad/dbedda5c6c342c3ef0f7b679.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/dbf8c551ec3c0929c93297c0.jpg,3,0,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/dbfbdca55e6d31ad1e8d5a32.jpg,0,14,14,High
s3://wadhwaniai-agri-opendata/images/ad/dbfee03428a5727358b266c0.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/dc00c455c316de965ebafc2f.jpg,0,18,18,High
s3://wadhwaniai-agri-opendata/images/ad/dc0509d96cdb733f8a4d64ff.jpg,0,9,9,High
s3://wadhwaniai-agri-opendata/images/ad/dc0beecbfd40905db9d960fa.jpg,1,39,40,High
s3://wadhwaniai-agri-opendata/images/ad/dc1c6de6c241cd87ac488467.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/dc2ba405172541d691b3aab1.jpg,0,14,14,High
s3://wadhwaniai-agri-opendata/images/ad/dc2f70cdb5dc54a4bbbd8ac5.jpg,0,221,221,High
s3://wadhwaniai-agri-opendata/images/ad/dc31da9443b6d01fbc192a90.jpg,0,39,39,High
s3://wadhwaniai-agri-opendata/images/ad/dc3e5aab1319449fb2e60558.jpg,0,377,377,High
s3://wadhwaniai-agri-opendata/images/ad/dc3fa857d8ddc4831139df98.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/dc3fb06fd92e336ed7815e9f.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/dc41255ef1b502200aaa0707.jpg,0,11,11,High
s3://wadhwaniai-agri-opendata/images/ad/dc42cdf34056c57fbd6eaea2.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/dc4dc6e454c6061ac2227b27.jpg,0,38,38,High
s3://wadhwaniai-agri-opendata/images/ad/dc58e38afe3ba608026e1e66.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/dc5bb02def323b3b76d74892.jpg,0,72,72,High
s3://wadhwaniai-agri-opendata/images/ad/dc6026184a9e249a65841872.jpg,0,214,214,High
s3://wadhwaniai-agri-opendata/images/ad/dc606af11ef8553cd60b754e.jpg,0,174,174,High
s3://wadhwaniai-agri-opendata/images/ad/dc6b593d8633794e5c240212.jpg,0,15,15,High
s3://wadhwaniai-agri-opendata/images/ad/dc6d6c07c885df2c46807cb8.jpg,0,38,38,High
s3://wadhwaniai-agri-opendata/images/ad/dc70769c8db46f352ac7f5c6.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/dc7547118ea4ac65ddd7cc52.jpg,0,24,24,High
s3://wadhwaniai-agri-opendata/images/ad/dc852bf3e9e54953afca874f.jpg,0,14,14,High
s3://wadhwaniai-agri-opendata/images/ad/dc8864b8027159c27539caec.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/dc8a15e54dfe915ea24b80b6.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/dc93bd284dd9d76bb6ac01ab.jpg,0,81,81,High
s3://wadhwaniai-agri-opendata/images/ad/dca0aa4536e77d6785d3a2f2.jpg,3,11,14,High
s3://wadhwaniai-agri-opendata/images/ad/dca83677975633428d10785b.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/dcb0eb4c822e5dc27e747721.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/dcb3ff392f3d80bcff55a202.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/dcb7ff84aeb6001af86b765e.jpg,0,20,20,High
s3://wadhwaniai-agri-opendata/images/ad/dcbb1ba6d7b18843e8692e09.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/dcbbcd2ec93f75dc41d1fee4.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/dcc04cbdba51d8e36be504e6.jpg,0,3,3,Medium
